date,daily_ret,equity
2021-01-04,0.0,1.0
2021-01-05,0.0,1.0
2021-01-06,0.0,1.0
2021-01-07,0.0,1.0
2021-01-08,0.0,1.0
2021-01-11,0.0,1.0
2021-01-12,0.0,1.0
2021-01-13,0.0,1.0
2021-01-14,0.0,1.0
2021-01-15,0.0,1.0
2021-01-19,0.0,1.0
2021-01-20,0.0,1.0
2021-01-21,0.0,1.0
2021-01-22,0.0,1.0
2021-01-25,0.0,1.0
2021-01-26,0.0,1.0
2021-01-27,0.0,1.0
2021-01-28,0.0,1.0
2021-01-29,0.0,1.0
2021-02-01,0.0,1.0
2021-02-02,0.0,1.0
2021-02-03,0.0,1.0
2021-02-04,0.0,1.0
2021-02-05,0.0,1.0
2021-02-08,0.0,1.0
2021-02-09,0.0,1.0
2021-02-10,0.0,1.0
2021-02-11,0.0,1.0
2021-02-12,0.0,1.0
2021-02-16,0.0,1.0
2021-02-17,0.0,1.0
2021-02-18,0.0,1.0
2021-02-19,0.0,1.0
2021-02-22,0.0,1.0
2021-02-23,0.0,1.0
2021-02-24,0.0,1.0
2021-02-25,0.0,1.0
2021-02-26,0.0,1.0
2021-03-01,0.0,1.0
2021-03-02,0.0,1.0
2021-03-03,0.0,1.0
2021-03-04,0.0,1.0
2021-03-05,0.0,1.0
2021-03-08,0.0,1.0
2021-03-09,0.0,1.0
2021-03-10,0.0,1.0
2021-03-11,0.0,1.0
2021-03-12,0.0,1.0
2021-03-15,0.0,1.0
2021-03-16,0.0,1.0
2021-03-17,0.0,1.0
2021-03-18,0.0,1.0
2021-03-19,0.0,1.0
2021-03-22,0.0,1.0
2021-03-23,0.0,1.0
2021-03-24,0.0,1.0
2021-03-25,0.0,1.0
2021-03-26,0.0,1.0
2021-03-29,0.0,1.0
2021-03-30,0.0,1.0
2021-03-31,-0.00025,0.99975
2021-04-01,0.013491365795143838,1.0132379929536952
2021-04-05,0.013890054353996194,1.027311923749356
2021-04-06,0.0013586139273174872,1.0287076440366612
2021-04-07,-0.004363286795549821,1.0242190975569547
2021-04-08,0.008583736678804408,1.0330107245917863
2021-04-09,0.0064432049384270836,1.0396666243939243
2021-04-12,0.0016500334424693743,1.0413821090931936
2021-04-13,0.0002615633039319731,1.0416544964383037
2021-04-14,-0.0029138704533895224,1.0386192501784917
2021-04-15,0.011620028307543055,1.050688035266325
2021-04-16,0.002889938771137191,1.053724459355811
2021-04-19,-0.006852333516064697,1.04650398792627
2021-04-20,-0.008071679100043949,1.038056943558813
2021-04-21,0.010374403606166671,1.0488261652574757
2021-04-22,-0.0060164162367990475,1.042515990487241
2021-04-23,0.01123615222847687,1.054229858856977
2021-04-26,0.00225685216366494,1.0566090997949387
2021-04-27,0.0005020123349936156,1.0571395305963023
2021-04-28,-0.003058010828353495,1.0539067864646583
2021-04-29,0.006246423752891461,1.0604899348489647
2021-04-30,-0.013574237739664865,1.046094592352803
2021-05-03,0.003495390729885723,1.0497511016934968
2021-05-04,-0.0102896320704904,1.0389495490914789
2021-05-05,0.00024039224144336356,1.0391993045023316
2021-05-06,0.011775139626805882,1.0514360214129261
2021-05-07,0.011429491992327023,1.0634534010001093
2021-05-10,-0.012216499388374089,1.050461723177227
2021-05-11,-0.011970214130519682,1.037887471414881
2021-05-12,-0.037212134175075934,0.99926546356996
2021-05-13,0.01801032646159837,1.0172625607906554
2021-05-14,0.02249558730949927,1.0401464795436062
2021-05-17,-0.0013191617963533562,1.0387743580451807
2021-05-18,-0.011971150045145634,1.026339034341972
2021-05-19,-0.002394480888515294,1.023881485139103
