date,daily_ret,equity
2021-01-04,0.0,1.0
2021-01-05,0.0,1.0
2021-01-06,0.0,1.0
2021-01-07,0.0,1.0
2021-01-08,-0.0005,0.9995
2021-01-11,0.0009164443431001978,1.0004159861209287
2021-01-12,0.006746170440738138,1.0071649628749397
2021-01-13,-0.0016612406402678871,1.005491819507158
2021-01-14,0.006044130153511721,1.0115691429325506
2021-01-15,-0.007949569935244791,1.0035276032864726
2021-01-19,0.007111398731477583,1.0106640882114866
2021-01-20,0.009377624277927018,1.0201417163019277
2021-01-21,-0.005843674893040989,1.0141803397670304
2021-01-22,0.0017257117021991272,1.0159305226475066
2021-01-25,0.00303586512817938,1.0190147506938654
2021-01-26,-0.008212754496532514,1.0106458327180714
2021-01-27,-0.023903141979609965,0.9864882218875102
2021-01-28,0.014764080926837004,1.0010528138288288
2021-01-29,-0.016462310485497293,0.984573171595198
2021-02-01,0.01571216729772478,1.0000429499841532
2021-02-02,0.014533098067081194,1.0145766722475662
2021-02-03,0.000146407290578443,1.014725213669234
2021-02-04,0.01428671148873341,1.0292223000372698
2021-02-05,0.011380851110503293,1.0409357257936038
2021-02-08,0.01566411753760829,1.0572410653515303
2021-02-09,0.00602821650720877,1.0636143433937812
2021-02-10,-0.003318874310556432,1.0600843410731522
2021-02-11,0.001985532635173262,1.062189173128389
2021-02-12,0.004690112107313089,1.0671709594295353
2021-02-16,-0.00562328011441859,1.0611699581946903
2021-02-17,-0.006374138916553574,1.054405913467084
2021-02-18,-0.006676385075399214,1.0473662935629997
2021-02-19,0.012126191893127186,1.060066858221138
2021-02-22,-0.010722454939135666,1.0487003391013907
2021-02-23,-0.0023673263149671664,1.046217723192121
2021-02-24,0.016716035713972954,1.0637063360175918
2021-02-25,-0.030193490260478014,1.0315893291210358
2021-02-26,-0.0021824628515615505,1.0293379237321618
2021-03-01,0.026768917553091603,1.0568921857468185
2021-03-02,-0.00686390775975792,1.0496377752718435
2021-03-03,-0.013096505034741437,1.035891188863341
2021-03-04,-0.02110220049747045,1.014031605302384
2021-03-05,0.02001403643271908,1.0343264707948343
2021-03-08,-0.0019895086278207373,1.0322686693572045
2021-03-09,0.019146750650702357,1.0520332601739193
2021-03-10,0.006332269936331361,1.0586950187593391
2021-03-11,0.01553168011283154,1.0751383311277574
2021-03-12,0.0027664894703119123,1.078112689999951
2021-03-15,0.012445045711804404,1.0915298517094767
2021-03-16,-0.004148552918394714,1.0870015823576524
2021-03-17,0.0008314871058517669,1.0879054101574233
2021-03-18,-0.013413613804025936,1.073312667130261
2021-03-19,0.0032715508413288037,1.07682406408942
2021-03-22,9.35583625730163e-05,1.0769248099856354
2021-03-23,-0.0131910043528311,1.0627190901294432
2021-03-24,-0.006984319972914237,1.0552967199626548
2021-03-25,0.009731514259356873,1.0655663550408239
2021-03-26,0.02248212744024537,1.0895225536308895
2021-03-29,-0.006450049105106253,1.0824950796588495
2021-03-30,0.0011091625441842904,1.083695742655471
2021-03-31,0.006623264431631048,1.090873346122511
2021-04-01,0.013713907917174507,1.1058334827405352
2021-04-05,0.014040996223359166,1.1213604864953592
2021-04-06,0.0006405352671956278,1.1220787574341993
2021-04-07,-0.0037153102756432668,1.1179098866966228
2021-04-08,0.0033157984564649986,1.1216166505733984
2021-04-09,0.008309478086013372,1.1309366995522458
2021-04-12,0.0023474761196842775,1.1335915464473192
2021-04-13,0.0019094100585015194,1.135756037548338
2021-04-14,-0.004412953497912584,1.1307439989696637
2021-04-15,0.010822514374239601,1.142981492152098
2021-04-16,0.0027630369805413135,1.1461395922829887
