date,daily_ret,equity
2021-01-04,0.0,1.0
2021-01-05,0.0,1.0
2021-01-06,0.0,1.0
2021-01-07,0.0,1.0
2021-01-08,-0.0005,0.9995
2021-01-11,0.0004215339917350261,0.9999213232247393
2021-01-12,0.012943045729653551,1.0128633506372928
2021-01-13,-0.006518864130663294,1.00626063207156
2021-01-14,0.007442994043801391,1.0137502239625804
2021-01-15,-0.007836246151589723,1.0058062276713804
2021-01-19,0.011542229143557955,1.017415473625181
2021-01-20,0.014450299163737471,1.0321174315928805
2021-01-21,-0.010274941013910847,1.0215124858638345
2021-01-22,-0.0071021673073444124,1.0142575332826882
2021-01-25,-0.013483318526647184,1.0005819758933863
2021-01-26,-0.02445853601839815,0.9761092055966378
2021-01-27,-0.06776415692818882,0.9099639882095375
2021-01-28,0.0487548247378088,0.9543291229724111
2021-01-29,-0.04054350998045362,0.9156372706505416
2021-02-01,0.04416915057133931,0.9560801911266354
2021-02-02,0.05421543835957118,1.0079144977954686
2021-02-03,0.009989745991295543,1.0179833076093896
2021-02-04,0.03928419689065421,1.0579739642969164
2021-02-05,0.017444777348677453,1.0764300845447736
2021-02-08,0.05540122385490624,1.1360656286227941
2021-02-09,0.007992201401127339,1.1451452939316458
2021-02-10,-0.0012809160658669044,1.143678458926897
2021-02-11,0.002696350033116682,1.1467622163774993
2021-02-12,0.02173690195571057,1.1716892742414102
2021-02-16,0.003982086909912629,1.176355042762852
2021-02-17,-0.003544980010642672,1.172184887650839
2021-02-18,-0.028370639449609072,1.1389292528350166
2021-02-19,0.031662844616625045,1.1749909927968605
2021-02-22,-0.009944713724480615,1.1633060437446525
2021-02-23,-0.003644954857716721,1.1590658457294942
2021-02-24,0.07634081071037627,1.2475498720591918
2021-02-25,-0.11579399454132695,1.1030910889839365
2021-02-26,-0.024306335361470466,1.0762789870408433
2021-03-01,0.12296337767712875,1.2086218866103042
2021-03-02,-0.03511216327572056,1.166184557589034
2021-03-03,-0.047432787798143305,1.1108691729354416
2021-03-04,-0.09105243245012676,1.0097218326058093
2021-03-05,0.13064648326809195,1.1416384391147714
2021-03-08,0.02087064875703536,1.1654651739850659
2021-03-09,0.0414032657293398,1.2137192382818607
2021-03-10,0.0606875777319317,1.287376918899832
2021-03-11,0.053346921360254186,1.3560545141533877
2021-03-12,0.02893455778272826,1.3952913518496883
2021-03-15,0.05717180034113223,1.4750626704353473
2021-03-16,-0.05047199336671164,1.4006133171176507
2021-03-17,0.03514664849696597,1.4498401810545545
2021-03-18,-0.07952801751414751,1.334537265742933
2021-03-19,0.0011649942886060314,1.3360919940354556
2021-03-22,0.009056750955648339,1.3481926464792702
2021-03-23,-0.09078968827390338,1.2257906563722483
2021-03-24,-0.0017319622736413445,1.2236676332000294
2021-03-25,0.07776447856108909,1.3188255086279117
2021-03-26,0.13460550333073598,1.4963466800221858
2021-03-29,-0.04290637808653663,1.43214386362062
2021-03-30,0.007828294832921549,1.4433551080282017
2021-03-31,0.010299924957574948,1.4582215573280248
2021-04-01,0.07875252431111085,1.5730601859724862
2021-04-05,0.06376844635935529,1.6733717900617102
2021-04-06,0.005914671312387274,1.6832692341833462
2021-04-07,-0.023968388056061295,1.6429239839756107
2021-04-08,0.015221203992799776,1.6679312650803666
2021-04-09,0.043378712350389016,1.7402839756485082
2021-04-12,0.012102310621078208,1.7613454328906915
2021-04-13,-0.0005937586509598351,1.7602996188025841
2021-04-14,0.009605517917091296,1.7772082083304412
2021-04-15,0.0649620856723224,1.8926593602175579
2021-04-16,0.025670480708511995,1.9412448358118073
